article_id,source_name,title,is_about_climate_change,is_skeptical_about_climate_change,cost_frame,opportunity_frame,overarching_sentiment,bias,country,adfontes_bias
516881,GlobeNewswire,Vancity giving $1M in grants for 25 climate initiatives,True,False,True,True,cost,least biased,us,
516903,The Verge,Why the latest temperature check on climate change is still terrifying,True,False,True,True,cost,left-center,us,Middle
516920,The Times of India,Earth to warm up to 2.9C even with current climate pledges: UN,True,False,True,False,cost,right-center,in,Middle
516956,The Punch,"17m children born into hunger in 2023, group laments",True,False,True,True,cost,left-center,ng,
516964,NPR,The U.S. has a controversial plan to store carbon dioxide under the nation's forests,True,False,True,False,cost,left-center,us,Middle
521532,GlobeNewswire,"Low Foam Surfactants Market revenue to exceed USD 26 Billion by 2036, says Research Nester",True,False,True,True,cost,least biased,us,
522356,GlobeNewswire,"Powder Coatings Market revenue to hit USD 36 Billion by 2036, says Research Nester",True,False,True,True,opportunity,least biased,us,
522419,GlobeNewswire,United States Carbon Black Industry Report 2023: Plastics and Automotive Production Spearheading Growth - Forecasts to 2028,True,False,True,True,cost,least biased,us,
527561,Phys.Org,"Food waste study: 18 billion animals a year die, but never end up on our plate",True,False,True,True,cost,pro-science,gb,Middle
530014,GlobeNewswire,"Cost of living front of mind this Black Friday, as 73% of Europeans think more carefully about what they buy, finds Adevinta",True,False,True,True,cost,least biased,us,
531266,GlobeNewswire,Enlight Renewable Energy Reports Third Quarter 2023 Financial Results,True,False,,True,opportunity,least biased,us,
556031,GlobeNewswire,Enlight Subsidiary Clenera Partners with SMUD on Country Acres Solar and Storage Project in California,True,False,False,True,opportunity,least biased,us,
558563,The Times of India,India's farmers wrestle with shift to eco-friendly agriculture,True,False,True,True,cost,right-center,in,Middle
562325,The Times of India,UK PM Rishi Sunak urges world to use AI and science to end malnutrition,True,False,True,True,opportunity,right-center,in,Middle
562662,CNN,The world briefly smashed through the 2-degree warming limit for the first time ever | CNN,True,False,True,False,cost,left-center,us,Skews Left
567192,The Times of India,Climate threatening UK historic heritage: charity,True,False,True,True,opportunity,right-center,in,Middle
567298,The Times of India,Future of coal is bright in India; technologies to help sustainable extraction of dry fuel: FutureGoal,True,False,True,True,opportunity,right-center,in,Middle
583489,Gizmodo.com,Why ‘Climate Havens’ Could Be Closer to Home Than You’d Think,True,False,True,True,cost,left,us,Skews Left
583534,Phys.Org,"Denial is over: Climate change is happening, but why do we still act like it's not?",True,False,True,True,cost,pro-science,gb,Middle
583970,BBC News,Brazil records its hottest ever temperature,True,False,True,False,cost,left-center,gb,Middle
583974,Business Insider,"The USDA's new plant zone map could change how you garden, including when and what you grow",True,False,True,True,balanced,left-center,us,Middle
584062,The Punch,Somalia flood death toll hits 50,True,False,True,False,cost,left-center,ng,
584076,NPR,A fan died of heat at a Taylor Swift concert. It's a rising risk with climate change,True,False,True,True,cost,left-center,us,Middle
584102,The Indian Express,"Not just sanitation, but climate-proof sanitation",True,False,True,True,cost,left-center,in,Middle
584184,AllAfrica - Top Africa News,Africa: Nations Must Go Further Than Current Paris Pledges or Face Global Warming,True,False,True,True,cost,least biased,af,
586258,Al Jazeera English,Earth to warm up to 2.9C even with current climate pledges: UN,True,False,True,False,cost,left-center,us,Skews Left
586389,Phys.Org,Researchers: Disinformation campaigns are undermining democracy—here's how we can fight back,True,False,True,False,cost,pro-science,gb,Middle
587019,BBC News,Clean air zone: Senedd to debate M4 pollution charge,True,False,True,False,cost,left-center,gb,Middle
587122,Forbes,The Urgency Of Accelerating Digital And Sustainable Building Transformation,True,False,True,True,cost,right-center,us,Middle
589324,Forbes,Electrifying Everything In The Pursuit Of Decarbonization Goals,True,False,True,True,cost,right-center,us,Middle
590229,Forbes,Adaptation as Salvation in The Climate Crisis,True,False,True,True,opportunity,right-center,us,Middle
591425,GlobeNewswire,"Breaking: Oceana Canada Sounds Alarm with Seventh Fishery Audit, Highlights Government’s Ongoing Struggle to Revitalize Wild Fisheries",True,False,True,True,cost,least biased,us,
591557,GlobeNewswire,Nokia moves to 100% recyclable packaging for its Fixed Networks Lightspan portfolio,True,False,True,True,opportunity,least biased,us,
591672,Forbes,17 Practical Ways For Businesses To Help Battle Climate Change,True,False,True,True,opportunity,right-center,us,Middle
591873,Globalsecurity.org,Xi calls for pushing China-France relations to new level,True,False,True,True,balanced,least biased,us,
592092,Time,How Solar Sales Bros Threaten the Green Energy Transition,True,False,True,False,cost,left-center,us,Skews Left
592167,RT,World’s super-rich wreaking ‘death and destruction’ on the planet – Oxfam,True,False,True,True,cost,right-center,ru,Skews Right
592403,The Times of India,"France, US to propose ban on private finance to coal-fired plants at COP28",True,False,True,False,cost,right-center,in,Middle
595019,Phys.Org,Maldives to battle rising seas by building fortress islands,True,False,True,True,cost,pro-science,gb,Middle
596580,The Times of India,Indian farmers rack up carbon credits with climate-conscious ways,True,False,True,True,opportunity,right-center,in,Middle
597219,Forbes,COP28: Three Key Methane-Related Expectations,True,False,True,True,cost,right-center,us,Middle
597467,Globalsecurity.org,20 November 2023 - Daily Press Briefing by the Office of the Spokesperson for the Secretary-General,True,False,True,True,cost,least biased,us,
597337,International Business Times,Maldives To Battle Rising Seas By Building Fortress Islands,True,False,True,True,balanced,left-center,us,Middle
597496,Phys.Org,Researchers predict climate change-driven reduction in beneficial plant microbes,True,False,True,True,cost,pro-science,gb,Middle
597516,The Punch,"Stakeholders push for implementation of treaty protecting ocean, others",True,False,True,True,opportunity,left-center,ng,
597531,The Punch,Africa requires robust aviation system — Keyamo,True,False,True,True,cost,left-center,ng,
597568,GlobeNewswire,Low-Carbon Construction Material Market Revenue Share and Investment Opportunities Analysis 2023-2031,True,False,True,True,balanced,least biased,us,
597607,GlobeNewswire,"Regenerative Agriculture Market Trends, Market Size, and Forecasts Report 2023-2030",True,False,True,True,opportunity,least biased,us,
597661,GlobeNewswire,RSPO Celebrates 20 Years of Impact and Reaffirms the Power of Partnerships for the Next 20,True,False,True,True,cost,least biased,us,
601449,GlobeNewswire,Huhtamäki Oyj announces final tender offer results,True,False,True,True,balanced,least biased,us,
603895,Phys.Org,"In September we went past 1.5 degrees. In November, we tipped over 2 degrees for the first time. What's going on?",True,False,True,True,balanced,pro-science,gb,Middle
606752,ABC News,"Precious water: As more of the world thirsts, luxury water becoming fashionable among the elite",True,False,True,True,cost,left-center,us,Middle
611836,The Punch,UNICEF donates oxygen plant to Ogun teaching hospital,True,False,,,balanced,left-center,ng,
612161,CNN,"Scientists said the ozone hole was recovering. That good news was premature, one study claims | CNN",True,False,False,False,balanced,left-center,us,Skews Left
617516,ABC News,"As 2023 draws to close, Biden's promised visit to Africa shows no signs of happening yet",True,False,True,False,balanced,left-center,us,Middle
635181,Globalsecurity.org,"Transcript of Special Briefing by Foreign Secretary on the 2nd Voice of Global South Summit (November 17, 2023)",True,False,True,True,cost,least biased,us,
619206,Phys.Org,Climate conspiracy theories flourish ahead of COP28,True,False,,,,pro-science,gb,Middle
619378,International Business Times,Climate Conspiracy Theories Flourish Ahead Of COP28,True,False,True,False,cost,left-center,us,Middle
619680,BBC News,Climate change: Rise in Google searches around ‘anxiety’,True,False,True,False,cost,left-center,gb,Middle
619686,Business Insider,Be warned: Flights are getting bumpier,True,False,True,True,cost,left-center,us,Middle
619999,Globalsecurity.org,21 November 2023 - Daily Press Briefing by the Office of the Spokesperson for the Secretary-General,True,False,True,False,cost,least biased,us,
620188,Forbes,BP And Equinor Win U.S. Government Approval For 2.08GW Wind Farm Off Long Island,True,False,True,True,cost,right-center,us,Middle
621730,GlobeNewswire,Atos and WWF partner up to leverage technology to support biodiversity conservation,True,False,True,True,balanced,least biased,us,
622038,Al Jazeera English,"10 years after Haiyan, are mangroves protecting Philippine coastal areas?",True,False,True,True,cost,left-center,us,Skews Left
622909,The Times of India,Fund to compensate developing nations for climate change is unfinished business at Cop28,True,False,True,False,cost,right-center,in,Middle
624720,The Times of India,This is how to increase EV uptake,True,False,True,True,cost,right-center,in,Middle
625554,Forbes,The Incredible Connection Between Consumer Loyalty And Climate Responsibility,True,False,True,True,opportunity,right-center,us,Middle
627539,BBC News,Climate change: The villagers building 100ft ice towers,True,False,True,True,cost,left-center,gb,Middle
627583,GlobeNewswire,Exploring A Sustainable Tomorrow: United Renewables CEO Explores The Impactful Convergence Of AI And Climate Change,True,False,True,True,balanced,least biased,us,
627650,Globalsecurity.org,Cameron as foreign secretary won't change U.K. China policy: Envoy,True,False,False,True,opportunity,least biased,us,
627669,GlobeNewswire,The share of executives recognizing the business case for sustainability has tripled in the last year,True,False,True,False,balanced,least biased,us,
627689,The Times of India,Dutch vote in tight race to pick a new prime minister,True,False,True,True,cost,right-center,in,Middle
627708,The Times of India,Frozen library of ancient ice tells tales of climate's past,True,False,True,True,balanced,right-center,in,Middle
627717,The Times of India,Richest 1% emits as much planet-heating pollution as two-thirds of humanity: Oxfam,True,False,True,True,cost,right-center,in,Middle
634505,The Times of India,‘France is key partner in India’s energy transition’,True,False,True,True,opportunity,right-center,in,Middle
636400,Forbes,Climate Change In Wyoming: The Sanity Of Governor Mark Gordon And The Inanity Of The Wyoming Freedom Caucus,True,False,True,True,cost,right-center,us,Middle
639571,Al Jazeera English,"First the drought, then flood: Climate crisis compounds woes for Somalis",True,False,True,True,cost,left-center,us,Skews Left
644386,Phys.Org,Study shows tropical cyclones substantially raise the social cost of carbon,True,False,True,True,cost,pro-science,gb,Middle
644574,Phys.Org,"To save the climate, the oil and gas sector must slash planet-warming operations, report says",True,False,True,True,cost,pro-science,gb,Middle
644575,Phys.Org,Fossil fuels in the crosshairs at pivotal COP28 talks,True,False,True,True,cost,pro-science,gb,Middle
644771,ABC News,"To save climate, oil and gas sector must slash planet-warming operations, report says",True,False,True,True,cost,left-center,us,Middle
644933,The Times of India,"Lizards, fish and other species are evolving with climate change, but not fast enough",True,False,True,True,cost,right-center,in,Middle
647162,International Business Times,Fossil Fuels In The Crosshairs At Pivotal COP28 Talks,True,False,True,True,cost,left-center,us,Middle
647393,GlobeNewswire,Circular Economy Market Riding the Wave of Growth and Expected to Grow at a 21.59% CAGR to 2031 | InsightAce Study,True,False,True,True,balanced,least biased,us,
648121,GlobeNewswire,SIKA EXPANDS PRODUCTION CAPACITY FOR CONCRETE ADMIXTURES IN THE USA,True,False,True,True,opportunity,least biased,us,
648141,GlobeNewswire,Lassila & Tikanoja’s Capital Markets Day will focus on the company’s renewed strategy,True,False,True,True,balanced,least biased,us,
649478,BBC News,"COP28 ‘moment of truth’ for oil industry, says energy boss",True,False,True,False,cost,left-center,gb,Middle
649735,GlobeNewswire,Questor Announces Third Quarter Results,True,False,True,True,opportunity,least biased,us,
649871,GlobeNewswire,Wind-Assisted Propulsion Market | Cargo Ships Segment is Accounted as a Major Contributor - Here's Why,True,False,True,True,balanced,least biased,us,
649902,GlobeNewswire,"Geothermal Heat Pumps Market Size & Share to Surpass USD 505.47 billion by 2031 |Transparency Market Research, Inc.",True,False,True,True,opportunity,least biased,us,
650875,GlobeNewswire,"'Blue fish tick' has been the key driver of sustainable fishing in Australia for over two decades, a new report reveals",True,False,,False,balanced,least biased,us,
654305,Forbes,"Gobble, Gobble, Gone? How Climate Impacts Could One Day Mean Turkey-Free Thanksgiving",True,False,True,True,cost,right-center,us,Middle
654446,The Times of India,India launches five-day Millets festival in Indonesia to raise awareness and create markets for millets-based products in Asean,True,False,True,True,balanced,right-center,in,Middle
655303,International Business Times,Oil Firms Face 'Moment Of Truth' In Climate Crisis: IEA,True,False,True,False,cost,left-center,us,Middle
655370,The Times of India,Peru glaciers decimated by climate change: Report,True,False,True,True,cost,right-center,in,Middle
655461,The Times of India,UN chief to observe 'impact of climate crisis' in Antarctica,True,False,True,False,cost,right-center,in,Middle
655471,The Times of India,"Lizards, fish and other species are evolving with climate change, but not fast enough",True,False,True,True,cost,right-center,in,Middle
666909,BBC News,Ethiopia drought: Fifty die of hunger in Tigray and Amhara amid aid freeze,True,False,True,False,cost,left-center,gb,Middle
667876,Phys.Org,Brazil emissions progress erased under Bolsonaro: report,True,False,True,True,cost,pro-science,gb,Middle
668037,Phys.Org,Three positive climate developments,True,False,True,True,cost,pro-science,gb,Middle
668088,Phys.Org,"The flat Fens of eastern England once held vast woodlands, study finds",True,False,True,True,balanced,pro-science,gb,Middle
669329,BBC News,'I thought climate change was a hoax. Now I teach it',True,False,True,True,balanced,left-center,gb,Middle
671006,The Punch,Climate change: UN agencies seek protection for children,True,False,True,True,cost,left-center,ng,
671007,The Punch,Climate change: UN agencies seek protection for children,True,False,True,True,cost,left-center,ng,
672714,Forbes,Most Rail Is Already Electric And All Will Be Even In North America,True,False,True,True,opportunity,right-center,us,Middle
672875,International Business Times,The Art Of Reinvigorating Multi-Billion Dollar Global Businesses: Why Venture-Driven Growth Matters,True,False,True,True,opportunity,left-center,us,Middle
672986,GlobeNewswire,Battling Water Scarcity: The Growing Significance of Seawater and Brackish Water Desalination,True,False,True,True,balanced,least biased,us,
672988,GlobeNewswire,Schneider Electric survey reveals energy efficiency top priority in homes,True,False,True,True,cost,least biased,us,
673119,BBC News,Climate change: Can Wales be a leader in making net zero films?,True,False,True,True,cost,left-center,gb,Middle
673965,GlobeNewswire,Listing prospectus for Huhtamäki Oyj’s EUR 300 million bond available,True,False,True,True,opportunity,least biased,us,
677321,The Times of India,Global Injustice: Only 0.3% of climate finance reaches small-scale farmers,True,False,True,True,cost,right-center,in,Middle
677607,The Times of India,"On the cusp of climate talks, UN chief Antonio Guterres visits crucial Antarctica",True,False,True,False,cost,right-center,in,Middle
677712,GlobeNewswire,STMicroelectronics:,True,False,True,True,opportunity,least biased,us,
689593,International Business Times,"Heat, Disease, Air Pollution: How Climate Change Impacts Health",True,False,True,True,cost,left-center,us,Middle
689750,The Times of India,UN Climate talks embrace first-ever 'Health Day' amidst urgent calls to tackle global warming's health impact,True,False,True,True,cost,right-center,in,Middle
691696,The Times of India,"Businesses should be profitable from point of view of financial returns as well as impact on society: Jamshyd Godrej, Godrej & Boyce",True,False,True,True,balanced,right-center,in,Middle
691828,ABC News,Skyscraper-studded Dubai has flourished during regional crises. Could it benefit from hosting COP28?,True,False,True,True,cost,left-center,us,Middle
692712,The Times of India,"NASA administrator set to travel India, to discuss space cooperation",True,False,True,True,balanced,right-center,in,Middle
693082,The Times of India,Prime Minister Modi to attend climate action summit at COP28 in Dubai on December 1,True,False,True,True,cost,right-center,in,Middle
694947,The Times of India,Skyscraper-studded Dubai has flourished during regional crises. Could it benefit from hosting COP28?,True,False,True,True,cost,right-center,in,Middle
695015,The Punch,UN says 61 trucks deliver aid in northern Gaza,True,False,,,balanced,left-center,ng,
695570,BBC News,Argentina election: Javier Milei's radical proposals face test of reality,True,True,,,balanced,left-center,gb,Middle
695597,The Punch,N’East governors pledge to improve small-scale irrigation farming I,True,False,True,True,balanced,left-center,ng,
700193,NPR,Up First briefing: Israel and Hamas could extend truce; COP28 begins this week,True,False,True,False,cost,left-center,us,Middle
700333,Phys.Org,Extreme rainfall increases exponentially with global warming: Study,True,False,True,True,cost,pro-science,gb,Middle
700612,Phys.Org,Winter isn't coming: climate change hits Greek olive crop,True,False,True,True,cost,pro-science,gb,Middle
700607,NPR,FAQ: Annual climate negotiations are about to start. Do they matter?,True,False,True,True,cost,left-center,us,Middle
700698,Al Jazeera English,Mountain villages fight for future as melting glaciers spell floods,True,False,True,True,cost,left-center,us,Skews Left
700731,Forbes,Human Ingenuity Is Key To Climate Action,True,False,True,True,opportunity,right-center,us,Middle
700846,International Business Times,Winter Isn't Coming: Climate Change Hits Greek Olive Crop,True,False,True,True,cost,left-center,us,Middle
703303,The Indian Express,"UPSC Key—27th November, 2023: Insurgency in Manipur, Cultural Property Agreement and Constitution Day",False,,,,,left-center,in,Middle
703310,Phys.Org,Climate adaptation funds are not reaching front-line communities: What needs to be done about it,True,False,True,True,cost,pro-science,gb,Middle
703931,Phys.Org,"Human rights law demands climate change adaptation, researchers say",True,False,True,True,cost,pro-science,gb,Middle
706597,Time,President Biden Plans To Skip COP28 Climate Talks Beginning This Week In Dubai,True,False,True,True,cost,left-center,us,Skews Left
706889,Phys.Org,Green growth or degrowth: What is the right way to tackle climate change?,True,False,True,True,balanced,pro-science,gb,Middle
708642,International Business Times,"COP28 Host UAE Ready For Rising Heat Risk, Says Minister",True,False,True,True,cost,left-center,us,Middle
708924,Phys.Org,Scientists 'fingerprint' methane to track a climate change culprit,True,False,True,True,opportunity,pro-science,gb,Middle
708944,Phys.Org,"Q&A: 'We need to act very fast,' says sustainability researcher",True,False,True,True,balanced,pro-science,gb,Middle
708969,International Business Times,Pope's Moral Force Aims To 'Tip' UN Climate Talks,True,False,True,True,cost,left-center,us,Middle
709017,BBC News,COP28: UAE planned to use climate talks to make oil deals,True,False,True,True,cost,left-center,gb,Middle
709840,International Business Times,"Countdown To COP28: Nuclear Energy, Climate Finance And Oil Take Center Stage",True,False,True,True,cost,left-center,us,Middle
709971,The Times of India,"Finance Minister Nirmala Sitharaman demands action, not words at COP 28",True,False,True,True,cost,right-center,in,Middle
710991,GlobeNewswire,Van Lanschot Kempen: Real Estate ESG Analysis: Only 15% of listed real estate companies have set targets for scope 1-3 net zero carbon emissions by 2050,True,False,True,False,cost,least biased,us,
715084,BBC News,Climate protest: More than 100 arrested at world's largest coal port,True,False,True,True,cost,left-center,gb,Middle
715164,Forbes,How Elasmobranchs Adapt To A Warmer World,True,False,True,True,balanced,right-center,us,Middle
715529,The Punch,Generative AI to help Nigeria’s fight against climate change,True,False,True,True,cost,left-center,ng,
715537,International Business Times,UAE Sought To Use COP28 To Advance Oil Deals: Report,True,False,True,False,cost,left-center,us,Middle
721069,The Punch,Cement industry generates 7% of global emissions – Dangote,True,False,True,True,balanced,left-center,ng,
721180,GlobeNewswire,Huhtamaki & Emerald Technology Ventures invite start-ups and experts at the forefront of packaging innovation to join forces in driving circularity,True,False,True,True,opportunity,least biased,us,
721219,GlobeNewswire,Waste to Energy (WtE) market is projected to grow at a CAGR of 11.9% by 2034: Visiongain,True,False,True,True,balanced,least biased,us,
721283,GlobeNewswire,Spanning Diverse Domains to Build an Engaged City University - SMU shares Unique Perspective at Global Forum 2023,True,False,True,True,opportunity,least biased,us,
721333,Phys.Org,Nonprofit organizations can act as drivers of sustainability for multinational companies,True,False,True,True,balanced,pro-science,gb,Middle
721360,GlobeNewswire,Media Advisory: UN Global Compact to Accelerate Private Sector Climate Action at COP28,True,False,True,False,cost,least biased,us,
723152,Phys.Org,A new approach to the sensible use of carbon dioxide from car exhaust gases,True,False,True,True,opportunity,pro-science,gb,Middle
725401,The Times of India,"Documents show UAE aimed to pursue gas deals ahead of COP28, BBC says",True,False,True,True,cost,right-center,in,Middle
725422,ABC News,President Joe Biden plans to skip U.N. climate talks beginning this week in Dubai,True,False,True,True,cost,left-center,us,Middle
725466,The Times of India,Prime Minister Narendra Modi visits Sri Venkateswara Swamy Temple in Tirupati,True,False,,True,balanced,right-center,in,Middle
727238,GlobeNewswire,"Mia Amor Mottley, Prime Minister of Barbados, joins GCA Advisory Board",True,False,True,True,cost,least biased,us,
731169,The Times of India,How did humans get to the brink of crashing climate? A long push for progress and energy to fuel it,True,False,True,True,cost,right-center,in,Middle
731863,Phys.Org,Climate crisis: What to consider if you're questioning whether to have children,True,False,True,False,cost,pro-science,gb,Middle
740205,ABC News,How did humans get to the brink of crashing climate? A long push for progress and energy to fuel it,True,False,True,True,cost,left-center,us,Middle
744507,The Times of India,Environmental groups take Portugal to court over climate inaction,True,False,True,True,cost,right-center,in,Middle
753826,Phys.Org,Review article shows key role of Brazil in research on sugarcane for bioenergy,True,False,True,True,cost,pro-science,gb,Middle
754265,NPR,Morning news brief,True,False,True,True,balanced,left-center,us,Middle
754699,Al Jazeera English,What is Africa’s goal at COP28 as the climate summit begins?,True,False,True,True,cost,left-center,us,Skews Left
754520,Phys.Org,Five things to watch for at COP28 climate talks,True,False,True,True,cost,pro-science,gb,Middle
754688,International Business Times,Climate Crises Drove 27 Mn Children Into Hunger In 2022: Charity,True,False,True,True,cost,left-center,us,Middle
754708,Forbes,The $100 Billion To Reverse Climate Change Has Swelled To Trillions. Here’s How To Raise It,True,False,True,True,cost,right-center,us,Middle
754710,NPR,3 climate impacts the U.S. will see if warming goes beyond 1.5 degrees,True,False,True,True,cost,left-center,us,Middle
754760,The Times of India,India saw extreme weather events almost every day in first 9 months this year: Report,True,False,True,False,cost,right-center,in,Middle
754809,GlobeNewswire,Yara helps farmers combat the effects of climate change and improve nutrient use efficiency,True,False,True,True,cost,least biased,us,
754832,The Times of India,What is COP28 and why is it important?,True,False,True,True,balanced,right-center,in,Middle
754895,The Times of India,"Climate contradictions key at UN talks. Less future warming projected, yet there's more current pain",True,False,True,True,cost,right-center,in,Middle
757228,Globalsecurity.org,UN and African Union sign new human rights agreement,True,False,True,True,cost,least biased,us,
757418,The Times of India,Need for an Ambition Loop to accelerate climate change mitigation,True,False,True,True,cost,right-center,in,Middle
757593,Forbes,Recognizing The Complementary Roles Of E-Fuels And Electric Vehicles,True,False,True,True,balanced,right-center,us,Middle
757636,Forbes,Impact Investing Strategies To Accelerate Positive Change,True,False,True,True,opportunity,right-center,us,Middle
757834,Globalsecurity.org,"Foreign Ministry Spokesperson Wang Wenbin's Regular Press Conference on November 28, 2023",True,False,True,True,opportunity,least biased,us,
757850,The Times of India,Pope Francis to miss COP28 event in Dubai due to health concerns,True,False,,,balanced,right-center,in,Middle
759741,The Indian Express,"In the hottest year in recorded history, COP28 will need to work on urgent course correction",True,False,True,True,cost,left-center,in,Middle
759760,International Business Times,UAE To Pump CO2 Into Rock As Carbon Capture Debate Rages,True,False,True,True,cost,left-center,us,Middle
759823,GlobeNewswire,Nasdaq Launches New Technology to Scale Global Carbon Markets,True,False,True,True,balanced,least biased,us,
761080,Time,We Can’t Address the Climate Crisis Without Nature,True,False,True,True,cost,left-center,us,Skews Left
761451,The Times of India,"COP28: Not either/or. We need everything, everywhere, all at once!",True,False,True,True,cost,right-center,in,Middle
761631,Forbes,Green Over Black: Rethinking Friday’s Impact On Our Planet,True,False,True,True,opportunity,right-center,us,Middle
762263,The Punch,Nigerian Investors able to raise $94bn climate capital – Report,True,False,True,True,opportunity,left-center,ng,
762438,The Times of India,India on path to triple renewable energy capacity by 2030 but faces financing hurdle: Report,True,False,True,True,cost,right-center,in,Middle
764878,The Times of India,Will not trade off food security to cut methane emission: India,True,False,True,True,cost,right-center,in,Middle
765827,International Business Times,COP28 President Denies Using Climate Talks To Push Oil Deals,True,False,True,False,cost,left-center,us,Middle
765845,International Business Times,COP28 Puts Out Welcome Mat To Lobbyists,True,False,True,True,cost,left-center,us,Middle
766062,The Times of India,"As Dubai prepares for COP28, some world leaders signal they won't attend climate talks",True,False,,,balanced,right-center,in,Middle
766140,The Times of India,"Climate contradictions key at UN talks. Less future warming projected, yet there's more current pain",True,False,True,False,cost,right-center,in,Middle
766147,Wired,The Weirdest Reason the Poles Are Warming So Fast? Invisible Clouds,True,False,True,True,balanced,left-center,us,Skews Left
766188,GlobeNewswire,Lignofuels Market - Thermochemical Segment Witness Growth At A Rapid Rate | Reveals InsightAce Study,True,False,True,True,balanced,least biased,us,
768116,GlobeNewswire,Celestica To Hold Previously-Announced Virtual Investor Meeting Today,True,False,True,False,cost,least biased,us,
769970,BBC News,COP28 president denies BBC News oil deal story,True,False,True,False,cost,left-center,gb,Middle
776110,GlobeNewswire,Research from Philips and Vanderbilt shows how decarbonizing healthcare also helps to reduce cost,True,False,True,True,cost,least biased,us,
778373,GlobeNewswire,"Solar PV Supply Chain Market to Reach a Valuation of US$318.3 Bn in 2030, Forecasts Fairfield Market Research",True,False,True,True,balanced,least biased,us,
779335,GlobeNewswire,"Global Biodegradable Plastic Market Size is Estimated to Reach USD 6.97 Billion by 2031, Growing at a CAGR of 13.5%: Straits Research",True,False,True,True,opportunity,least biased,us,
779346,The Times of India,Country can mop up $543 billion from retail investors to combat climate change by 2030,True,False,True,True,cost,right-center,in,Middle
780389,Forbes,Europe’s COP 29 Climate Change Goals Should Include Space-Based Solar Power,True,False,True,True,opportunity,right-center,us,Middle
